"","year","month","song","artist","speechiness","energy","danceability","acousticness"
"2404",2013,"Dec","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2405",2013,"Jan","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2406",2013,"Feb","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2407",2013,"Mar","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2408",2013,"Apr","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2409",2013,"May","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2410",2013,"Jun","I Knew You Were Trouble","Taylor Swift",0.0363,0.469,0.622,0.00454
"2411",2013,"Dec","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2412",2013,"Jan","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2413",2013,"Feb","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2414",2013,"Mar","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2415",2013,"Apr","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2416",2013,"May","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2417",2013,"Jun","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2418",2013,"Jul","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2419",2013,"Aug","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2420",2013,"Sep","Thrift Shop","Macklemore & Ryan Lewis",0.293,0.526,0.781,0.0619
"2421",2013,"Mar","Harlem Shake","Baauer",0.0483,0.794,0.452,0.0111
"2422",2013,"Apr","Harlem Shake","Baauer",0.0483,0.794,0.452,0.0111
"2423",2013,"May","Harlem Shake","Baauer",0.0483,0.794,0.452,0.0111
"2424",2013,"Dec","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2425",2013,"Jan","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2426",2013,"Feb","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2427",2013,"Mar","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2428",2013,"Apr","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2429",2013,"May","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2430",2013,"Jun","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2431",2013,"Jul","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2432",2013,"Aug","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2433",2013,"Sep","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2434",2013,"Dec","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2435",2013,"Jan","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2436",2013,"Apr","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2437",2013,"May","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2438",2013,"Jun","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2439",2013,"Jul","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2440",2013,"Aug","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2441",2013,"Sep","Stay","Rihanna & Mikky Ekko",0.0274,0.468,0.479,0.414
"2442",2013,"Feb","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2443",2013,"Mar","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2444",2013,"Apr","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2445",2013,"May","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2446",2013,"Jun","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2447",2013,"Jul","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2448",2013,"Aug","When I Was Your Man","Bruno Mars",0.0434,0.28,0.612,0.932
"2449",2013,"Mar","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2450",2013,"Apr","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2451",2013,"May","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2452",2013,"Jun","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2453",2013,"Jul","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2454",2013,"Aug","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2455",2013,"Sep","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2456",2013,"Oct","Just Give Me A Reason","Pink & Nate Ruess",0.0489,0.547,0.778,0.346
"2457",2013,"Mar","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2458",2013,"Apr","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2459",2013,"May","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2460",2013,"Jun","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2461",2013,"Jul","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2462",2013,"Aug","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2463",2013,"Sep","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2464",2013,"Oct","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2465",2013,"Nov","Mirrors","Justin Timberlake",0.0503,0.512,0.574,0.234
"2466",2013,"Mar","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2467",2013,"Apr","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2468",2013,"May","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2469",2013,"Jun","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2470",2013,"Jul","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2471",2013,"Aug","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2472",2013,"Sep","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2473",2013,"Oct","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2474",2013,"Nov","Can't Hold Us","Macklemore & Ryan Lewis",0.0786,0.922,0.641,0.0291
"2475",2013,"May","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2476",2013,"Jun","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2477",2013,"Jul","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2478",2013,"Aug","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2479",2013,"Sep","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2480",2013,"Oct","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2481",2013,"Nov","Get Lucky","Daft Punk & Pharrell Williams",0.0403,0.793,0.81,0.0378
"2482",2013,"May","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2483",2013,"Jun","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2484",2013,"Jul","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2485",2013,"Aug","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2486",2013,"Sep","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2487",2013,"Oct","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2488",2013,"Nov","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2489",2013,"Dec","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2490",2013,"Jan","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2491",2013,"Feb","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2492",2013,"Mar","Blurred Lines","Robin Thicke, T.I. & Pharrell Williams",0.0402,0.608,0.862,0.00373
"2493",2013,"Jul","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2494",2013,"Aug","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2495",2013,"Sep","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2496",2013,"Oct","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2497",2013,"Nov","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2498",2013,"Dec","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2499",2013,"Jan","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2500",2013,"Feb","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2501",2013,"Mar","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2502",2013,"Apr","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2503",2013,"May","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2504",2013,"Jun","Wake Me Up","Avicii",0.0524,0.784,0.518,0.00346
"2505",2013,"Jul","We Can't Stop","Miley Cyrus",0.0334,0.622,0.613,0.00882
"2506",2013,"Aug","We Can't Stop","Miley Cyrus",0.0334,0.622,0.613,0.00882
"2507",2013,"Sep","We Can't Stop","Miley Cyrus",0.0334,0.622,0.613,0.00882
"2508",2013,"Oct","We Can't Stop","Miley Cyrus",0.0334,0.622,0.613,0.00882
"2509",2013,"Nov","We Can't Stop","Miley Cyrus",0.0334,0.622,0.613,0.00882
"2510",2013,"Sep","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2511",2013,"Oct","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2512",2013,"Nov","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2513",2013,"Dec","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2514",2013,"Jan","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2515",2013,"Feb","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2516",2013,"Mar","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2517",2013,"Apr","Roar","Katy Perry",0.0418,0.772,0.554,0.00487
"2518",2013,"Sep","Applause","Lady GaGa",0.053,0.78,0.669,0.0265
"2519",2013,"Oct","Applause","Lady GaGa",0.053,0.78,0.669,0.0265
"2520",2013,"Nov","Applause","Lady GaGa",0.053,0.78,0.669,0.0265
"2521",2013,"Dec","Applause","Lady GaGa",0.053,0.78,0.669,0.0265
"2522",2013,"Jan","Applause","Lady GaGa",0.053,0.78,0.669,0.0265
"2523",2013,"Sep","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2524",2013,"Oct","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2525",2013,"Nov","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2526",2013,"Dec","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2527",2013,"Jan","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2528",2013,"Feb","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2529",2013,"Mar","Wrecking Ball","Miley Cyrus",0.0342,0.422,0.53,0.407
"2530",2013,"Aug","Royals","Lorde",0.133,0.432,0.616,0.106
"2531",2013,"Sep","Royals","Lorde",0.133,0.432,0.616,0.106
"2532",2013,"Oct","Royals","Lorde",0.133,0.432,0.616,0.106
"2533",2013,"Nov","Royals","Lorde",0.133,0.432,0.616,0.106
"2534",2013,"Dec","Royals","Lorde",0.133,0.432,0.616,0.106
"2535",2013,"Jan","Royals","Lorde",0.133,0.432,0.616,0.106
"2536",2013,"Feb","Royals","Lorde",0.133,0.432,0.616,0.106
"2537",2013,"Mar","Royals","Lorde",0.133,0.432,0.616,0.106
"2538",2013,"Apr","Royals","Lorde",0.133,0.432,0.616,0.106
"2539",2013,"Nov","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2540",2013,"Dec","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2541",2013,"Jan","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2542",2013,"Feb","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2543",2013,"Mar","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2544",2013,"Apr","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2545",2013,"May","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2546",2013,"Nov","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2547",2013,"Dec","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2548",2013,"Jan","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2549",2013,"Feb","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2550",2013,"Mar","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2551",2013,"Apr","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2552",2013,"May","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2553",2013,"Jun","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2554",2013,"Jul","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2555",2014,"Nov","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2556",2014,"Dec","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2557",2014,"Jan","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2558",2014,"Feb","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2559",2014,"Mar","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2560",2014,"Apr","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2561",2014,"May","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2562",2014,"Jun","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2563",2014,"Jul","Timber","Pitbull & Ke$ha",0.0981,0.963,0.581,0.0295
"2564",2014,"Nov","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2565",2014,"Dec","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2566",2014,"Jan","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2567",2014,"Feb","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2568",2014,"Mar","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2569",2014,"Apr","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2570",2014,"May","The Monster","Rihanna & Eminem",0.0715,0.853,0.781,0.0525
"2571",2014,"Jul","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2572",2014,"Aug","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2573",2014,"Sep","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2574",2014,"Oct","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2575",2014,"Nov","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2576",2014,"Dec","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2577",2014,"Jan","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2578",2014,"Feb","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2579",2014,"Mar","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2580",2014,"Apr","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2581",2014,"May","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2582",2014,"Jun","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2583",2014,"Jul","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2584",2014,"Aug","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2585",2014,"Sep","Counting Stars","OneRepublic",0.0382,0.705,0.664,0.0654
"2586",2014,"Aug","Royals","Lorde",0.133,0.432,0.616,0.106
"2587",2014,"Sep","Royals","Lorde",0.133,0.432,0.616,0.106
"2588",2014,"Oct","Royals","Lorde",0.133,0.432,0.616,0.106
"2589",2014,"Nov","Royals","Lorde",0.133,0.432,0.616,0.106
"2590",2014,"Dec","Royals","Lorde",0.133,0.432,0.616,0.106
"2591",2014,"Jan","Royals","Lorde",0.133,0.432,0.616,0.106
"2592",2014,"Feb","Royals","Lorde",0.133,0.432,0.616,0.106
"2593",2014,"Mar","Royals","Lorde",0.133,0.432,0.616,0.106
"2594",2014,"Apr","Royals","Lorde",0.133,0.432,0.616,0.106
"2595",2014,"Jul","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2596",2014,"Aug","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2597",2014,"Sep","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2598",2014,"Oct","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2599",2014,"Nov","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2600",2014,"Dec","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2601",2014,"Dec","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2602",2014,"Jan","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2603",2014,"Feb","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2604",2014,"Mar","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2605",2014,"Apr","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2606",2014,"May","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2607",2014,"Jun","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2608",2014,"Jul","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2609",2014,"Aug","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2610",2014,"Sep","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2611",2014,"Oct","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2612",2014,"Nov","Happy","Pharrell Williams",0.0304,0.383,0.66,0.381
"2613",2014,"Oct","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2614",2014,"Nov","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2615",2014,"Dec","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2616",2014,"Jan","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2617",2014,"Feb","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2618",2014,"Mar","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2619",2014,"Apr","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2620",2014,"May","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2621",2014,"Jun","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2622",2014,"Jul","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2623",2014,"Aug","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2624",2014,"Sep","Dark Horse","Katy Perry",0.0513,0.585,0.645,0.00314
"2625",2014,"Dec","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2626",2014,"Jan","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2627",2014,"Feb","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2628",2014,"Mar","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2629",2014,"Apr","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2630",2014,"May","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2631",2014,"Jun","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2632",2014,"Jul","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2633",2014,"Aug","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2634",2014,"Sep","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2635",2014,"Oct","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2636",2014,"Nov","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2637",2014,"Dec","All Of Me","John Legend",0.0322,0.264,0.422,0.922
"2638",2014,"Oct","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2639",2014,"Apr","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2640",2014,"May","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2641",2014,"Jun","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2642",2014,"Jul","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2643",2014,"Aug","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2644",2014,"Sep","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2645",2014,"Oct","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2646",2014,"Nov","Fancy","Iggy Azalea & Charli XCX",0.0446,0.866,0.699,0.0132
"2647",2014,"Apr","Summer","Calvin Harris",0.0566,0.723,0.661,0.179
"2648",2014,"May","Summer","Calvin Harris",0.0566,0.723,0.661,0.179
"2649",2014,"Jun","Summer","Calvin Harris",0.0566,0.723,0.661,0.179
"2650",2014,"Jul","Summer","Calvin Harris",0.0566,0.723,0.661,0.179
"2651",2014,"Aug","Summer","Calvin Harris",0.0566,0.723,0.661,0.179
"2652",2014,"Sep","Summer","Calvin Harris",0.0566,0.723,0.661,0.179
"2653",2014,"May","Problem","Ariana Grande & Iggy Azalea",0.153,0.805,0.66,0.0192
"2654",2014,"Jun","Problem","Ariana Grande & Iggy Azalea",0.153,0.805,0.66,0.0192
"2655",2014,"Jul","Problem","Ariana Grande & Iggy Azalea",0.153,0.805,0.66,0.0192
"2656",2014,"Aug","Problem","Ariana Grande & Iggy Azalea",0.153,0.805,0.66,0.0192
"2657",2014,"Sep","Problem","Ariana Grande & Iggy Azalea",0.153,0.805,0.66,0.0192
"2658",2014,"Oct","Problem","Ariana Grande & Iggy Azalea",0.153,0.805,0.66,0.0192
"2659",2014,"Jun","Wiggle","Jason Derulo & Snoop Dogg",0.25,0.621,0.697,0.0802
"2660",2014,"Jul","Wiggle","Jason Derulo & Snoop Dogg",0.25,0.621,0.697,0.0802
"2661",2014,"Aug","Wiggle","Jason Derulo & Snoop Dogg",0.25,0.621,0.697,0.0802
"2662",2014,"Sep","Wiggle","Jason Derulo & Snoop Dogg",0.25,0.621,0.697,0.0802
"2663",2014,"Jun","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2664",2014,"Jul","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2665",2014,"Aug","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2666",2014,"Sep","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2667",2014,"Oct","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2668",2014,"Nov","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2669",2014,"Dec","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2670",2014,"Jan","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2671",2014,"Feb","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2672",2014,"Mar","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2673",2014,"Apr","Stay With Me","Sam Smith",0.0414,0.42,0.418,0.588
"2674",2014,"May","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2675",2014,"Jun","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2676",2014,"Jul","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2677",2014,"Aug","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2678",2014,"Sep","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2679",2014,"Oct","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2680",2014,"Nov","Am I Wrong","Nico & Vinz",0.0306,0.68,0.725,0.162
"2681",2014,"Jun","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2682",2014,"Jul","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2683",2014,"Aug","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2684",2014,"Sep","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2685",2014,"Oct","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2686",2014,"Nov","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2687",2014,"Dec","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2688",2014,"Jan","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2689",2014,"Feb","Rude","Magic!",0.0389,0.756,0.774,0.0423
"2690",2014,"Aug","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2691",2014,"Sep","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2692",2014,"Oct","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2693",2014,"Nov","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2694",2014,"Dec","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2695",2014,"Jan","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2696",2014,"Feb","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2697",2014,"Mar","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2698",2014,"Apr","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2699",2014,"May","All About That Bass","Meghan Trainor",0.0503,0.887,0.807,0.0573
"2700",2014,"Aug","Shake It Off","Taylor Swift",0.165,0.785,0.648,0.0561
